content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
You deserve less then number glowing star folded handsthumbs downthumbs downthumbs down,2020-12-01 17:37:39,,8.5,0.0,91.5,0.5599999999999999,Positive
Dear sir madam Its very matter of sorrow that I sent money but my money not arrived yet Already number days gone How can i get about information Very very sad,2020-12-01 10:47:33,,12.4,20.5,67.10000000000001,-70.89,Negative
Very bad always updating and it will take long time to update,2020-12-01 03:51:26,1.5.6,0.0,25.6,74.4,-58.489999999999995,Negative
,2020-12-01 02:46:04,1.5.8,0.0,0.0,0.0,0.0,Neutral
This apps is very bad the help and suppport is sucks they are doing their job and not entertaining any question once you need an assistance they automatically leave the chat my transaction is still pending right niw and still no action had been taken,2020-11-30 22:49:50,1.5.8,5.5,22.400000000000002,72.1,-79.84,Negative
numberdays late untill now not received may family,2020-11-30 18:26:31,1.5.8,0.0,0.0,100.0,0.0,Neutral
Please do something Always technical problem Right now not working Please fixed your technical problems  solve it as soon as possible Please do something I want to send money,2020-11-30 13:24:01,1.5.8,27.500000000000004,14.799999999999999,57.699999999999996,38.18,Positive
login timeout any time,2020-11-30 11:23:56,1.5.8,0.0,0.0,100.0,0.0,Neutral
Before international transfer was a breeze In a span of numbernumber hours transaction is completed Now it takes number days to complete Disappointed,2020-11-30 10:40:35,,5.6000000000000005,13.200000000000001,81.2,-42.15,Negative
Amazing application and this is the future of apps,2020-11-30 09:43:53,1.5.8,32.2,0.0,67.80000000000001,58.589999999999996,Positive
Very useful transfer national international thank you stc pay,2020-11-30 07:54:28,1.5.8,43.5,10.7,45.800000000000004,64.78,Positive
Really the worst experience ever I change my phone that gave me number hours banned due to thier policy wow that is so amazing app uninstalled,2020-11-30 02:32:59,1.5.8,26.700000000000003,19.8,53.6,37.93,Positive
Verry good apps for international money transfer,2020-11-30 02:23:47,1.5.8,32.6,0.0,67.4,44.04,Positive
You guys are lucky for not having competition with other money gram apps bcoz they do not exists every month you have new update of numbernumber mb for nothing I cannot say worst but you can do better for sure,2020-11-30 02:22:35,1.5.4,19.1,4.1000000000000005,76.8,78.14999999999999,Positive
Costumer service is at worst,2020-11-30 00:55:37,1.5.8,0.0,50.6,49.4,-62.49,Negative
Its usefulness app,2020-11-29 23:07:30,1.5.6,52.400000000000006,0.0,47.599999999999994,29.599999999999998,Positive
Awesome service,2020-11-29 22:51:40,1.4.14,80.4,0.0,19.6,62.49,Positive
Helps a lot for transferring money,2020-11-29 22:47:05,,39.4,0.0,60.6,38.18,Positive
Bad App,2020-11-29 20:39:33,1.5.4,0.0,77.8,22.2,-54.230000000000004,Negative
very very very good work very nice Ilove stc pay,2020-11-29 16:26:28,1.5.8,44.800000000000004,9.2,46.0,75.27000000000001,Positive
Nice app,2020-11-29 10:15:08,1.5.8,73.7,0.0,26.3,42.15,Positive
Perfect app I like it,2020-11-29 03:32:26,1.5.8,75.6,0.0,24.4,73.50999999999999,Positive
Very bad very poor do not install anyone,2020-11-28 22:31:48,1.5.8,0.0,55.400000000000006,44.6,-81.51,Negative
My limit is only numberk I need to increase,2020-11-28 21:52:54,1.5.8,24.7,0.0,75.3,31.819999999999997,Positive
It is good application But now i am stuck and canot down load the update and i need to transfer money i am suffering,2020-11-28 06:25:22,1.5.4,7.3,25.0,67.7,-69.08,Negative
Amazing app great potential for growth and development Please consider adding SADAD Bills service and Cardless ATM deposits,2020-11-27 17:39:51,1.5.8,47.8,0.0,52.2,91.53,Positive
So far the services are excellent Convenient money transfer both local and international Screenshot option is not enabled in this case there must be some other options to have acknowledgement receipts This will help the usercustomer to share the transfer details to recipient,2020-11-27 04:08:49,1.5.8,17.7,0.0,82.3,82.25,Positive
Worst No shop owners want to keep this I guess in jubail I searched number days just to check how convinient it is but it sucks Map showing the various locations turned out false in the shops I have searched Transfers to local banks are old schoolmight take longer than every available other options If I can give minus ratings I would have done because I am not at all satisfied with this wallet,2020-11-26 21:56:15,1.5.8,3.1,13.900000000000002,83.0,-84.41,Negative
It is not working not openand if open you can not add monyetc you may to change the proceger of adding mony by recharging card,2020-11-26 14:03:40,,0.0,0.0,100.0,0.0,Neutral
Customer support service is extremely extremely bad,2020-11-26 13:25:19,,22.900000000000002,34.599999999999994,42.5,-33.379999999999995,Negative
Customer support service is very bad,2020-11-26 13:23:58,,25.7,36.1,38.1,-27.16,Negative
Extremely bad support service  extremely bad customer support service,2020-11-26 13:22:39,,32.1,40.9,27.0,-38.78,Negative
Very very bad customer support service  i forgot password of my account  i contacted customer service but no response from them  they are continuously saying we will contact you soon but they have not called me yet for password reset,2020-11-26 13:18:18,1.5.8,4.7,12.6,82.69999999999999,-51.94,Negative
Will Bangladesh support it,2020-11-26 08:24:06,1.5.8,47.4,0.0,52.6,40.19,Positive
this is the best,2020-11-26 08:11:54,1.5.8,58.3,0.0,41.699999999999996,63.690000000000005,Positive
Very competitive exchange rate to india,2020-11-26 03:19:19,1.5.4,28.499999999999996,0.0,71.5,24.84,Positive
hell with them more than number days for transfer and its on hold already submitted the requested documents worst ever support team after all they are saudis good for nothing they do not now howto work they do not have any work ethics,2020-11-26 03:04:46,1.5.8,13.3,16.1,70.5,-54.559999999999995,Negative
Do not use Stc pay visa  ATM CARD  Because Every purchase or Withrawel they will charge numbernumber Saudi Riyal,2020-11-26 02:29:40,,6.7,0.0,93.30000000000001,7.62,Positive
Need renewal,2020-11-25 22:05:02,1.5.4,0.0,0.0,100.0,0.0,Neutral
Great work I am happy with you dear,2020-11-25 17:19:17,1.5.4,72.2,0.0,27.800000000000004,88.6,Positive
If it is possible to add Zain recharge option in STC PAY application please add this feature I request to developer to consider my suggestion,2020-11-25 06:20:03,,8.7,8.1,83.2,4.31,Positive
Good card but the costumer service is very bad  you text them and they will not answer you and if he answer he will answer one qustion only then leave you hanging,2020-11-25 02:20:57,1.5.8,5.2,17.299999999999997,77.5,-67.46,Negative
Everytime i transfer they hold the transaction and cannot even cancel it And they take number week to treat the demand Useless App,2020-11-25 00:06:26,1.5.8,21.2,15.9,62.9,11.29,Positive
Why my card not work after two day work,2020-11-24 12:27:42,1.5.8,0.0,0.0,100.0,0.0,Neutral
STC pay Saudi Arabia is the best of apps love this application Thanks you STC pay And my last requested for you please sir added for cash deposit option any bank thanks you,2020-11-24 11:39:26,1.5.8,36.4,6.2,57.4,94.03,Positive
Why not open this app my mobile,2020-11-24 09:58:04,,0.0,0.0,100.0,0.0,Neutral
Very usefullMy big thanks to STCpaynow it is easy to send money to My love ones in the Philippines,2020-11-24 05:08:16,1.5.8,39.1,0.0,60.9,88.24,Positive
Sir i am forgot pasward pleace help,2020-11-23 11:42:49,1.5.8,35.099999999999994,0.0,64.9,40.19,Positive
STC pay very helpful for everyone,2020-11-23 11:08:34,1.5.8,36.4,16.5,47.099999999999994,40.050000000000004,Positive
Good service no hustle for me,2020-11-23 04:24:50,1.5.4,31.900000000000002,24.2,44.0,17.79,Positive
Very convenient to use My only drawback is every month when payday is near different numbers are calling me and said they are from STC asking for my Iqama I know it is a scam but the most worrisome is how did they get my number Seems someone from inside is leaking customer details,2020-11-23 00:42:26,1.5.8,2.6,11.200000000000001,86.3,-70.86,Negative
easy to trncefr money,2020-11-22 19:23:26,1.5.8,49.2,0.0,50.8,44.04,Positive
Love this application,2020-11-22 07:35:22,1.5.4,67.7,0.0,32.300000000000004,63.690000000000005,Positive
Excellent move toward future I just find the numberk Spending limit from external cards is very annoying,2020-11-21 22:18:21,1.5.8,17.9,14.499999999999998,67.7,17.96,Positive
Fast money transfer services,2020-11-21 22:13:26,1.5.8,0.0,0.0,100.0,0.0,Neutral
Very useful this application i liked,2020-11-21 19:02:32,1.5.8,66.60000000000001,0.0,33.4,71.78,Positive
It is very fast working in outside ksa Other bank take time but stcpay too fast transfer money I like stcpay,2020-11-21 07:13:01,1.5.8,14.6,0.0,85.39999999999999,50.23,Positive
One of the worst I send money by STC pay on Nov numberst I called many times to the customer service Until today they did not give me any proper information And my money until now not yet received for my wallet The worst thing is until today almost number days remitee did not recive the money I totally recommend to others do not use this app,2020-11-20 00:29:24,1.5.8,5.2,13.3,81.5,-77.83,Negative
This app is very good for send money localinternational,2020-11-19 11:44:58,1.4.14,28.499999999999996,0.0,71.5,49.27,Positive
Very Good app we can transfer money anywhere instantly and scoure we can address any time our transfer status,2020-11-19 03:49:33,1.5.8,15.1,0.0,84.89999999999999,49.27,Positive
It is very nice Apps and very good service since long time i am Using,2020-11-19 01:42:38,1.5.6,34.4,0.0,65.60000000000001,74.2,Positive
I want to know that is there any option to fransfer money to NRFC account,2020-11-19 01:40:17,,9.1,0.0,90.9,7.720000000000001,Positive
BAD EXPERIENCE WORST APP AND WORST CUSTOMER SERVICE,2020-11-18 23:07:34,1.5.8,0.0,70.1,29.9,-91.36,Negative
Easy to use and fast,2020-11-18 17:26:19,,42.0,0.0,57.99999999999999,44.04,Positive
Bhahut useful app hai paise transfer karne ke liye,2020-11-18 14:18:01,1.5.8,26.6,0.0,73.4,44.04,Positive
It is help to ease transfer money to family in philippines nice apps recommended to anyone,2020-11-18 13:11:21,1.5.8,45.0,0.0,55.00000000000001,83.16,Positive
Worst app I am download after come OTP come after end time and say OTP is invalid wrost app please setting your app,2020-11-18 11:38:07,,8.7,15.5,75.8,-42.15,Negative
MASHAALLAH nice app,2020-11-18 10:21:53,1.5.4,58.3,0.0,41.699999999999996,42.15,Positive
The transfer fee is quite too much,2020-11-18 07:45:48,1.5.4,0.0,0.0,100.0,0.0,Neutral
Not satisfied with the services everytime time I try to access it it kicks me out and notify that due to security reasons I have to register again Is there is a customer service number,2020-11-18 06:56:12,1.5.8,10.6,6.7,82.8,9.46,Positive
Bad service number finished but money on hold cheating app,2020-11-18 01:06:15,1.5.8,7.5,46.7,45.800000000000004,-79.06,Negative
The worst do not try it,2020-11-17 22:11:31,1.4.13,0.0,45.1,54.900000000000006,-62.49,Negative
Try to add money but constantly unexpected error You can not trust it in case of emergency,2020-11-17 20:26:02,1.5.8,0.0,42.9,57.099999999999994,-88.86,Negative
When I inter my number why it is invalid,2020-11-17 14:20:02,1.5.8,15.7,0.0,84.3,7.720000000000001,Positive
Very nice service,2020-11-17 12:05:09,1.5.8,60.699999999999996,0.0,39.300000000000004,47.54,Positive
I am i no umbrella mom,2020-11-17 10:29:03,1.5.8,0.0,42.3,57.699999999999996,-29.599999999999998,Negative
why i cannot update my stc paywhy its its to slow,2020-11-17 07:12:15,1.5.4,0.0,0.0,100.0,0.0,Neutral
Perfect services but service charge is more now,2020-11-17 06:59:52,1.5.8,25.1,0.0,74.9,32.910000000000004,Positive
This app good,2020-11-17 05:19:54,1.5.8,59.199999999999996,0.0,40.8,44.04,Positive
Really Very Sad I tried to send money but when finish all in the end its ask Declaration but do not take any Command any more My money still stuck in app,2020-11-17 04:22:05,1.5.8,0.0,14.299999999999999,85.7,-59.08,Negative
Perfect and absulutely working miyafil miya number percent awsomei recomend this to all Ofw and all expats Working in KSA this is perfect,2020-11-17 03:34:11,1.5.8,30.3,0.0,69.69999999999999,82.71,Positive
number,2020-11-17 01:26:11,1.5.8,100.0,0.0,0.0,7.720000000000001,Positive
The transferring fee is not reasonable the application will be useless if not cancelled I really stopped dealing with STC pay,2020-11-16 23:14:18,1.5.8,15.2,17.599999999999998,67.2,-14.74,Negative
Secure and fast,2020-11-16 22:20:38,1.5.6,54.50000000000001,0.0,45.5,34.0,Positive
The worst service i have ever been givenenraged faceenraged faceenraged face I am the Regular customer but STC PAY makes story these days to send money They hold money for numbernumber weeks This is very embarrassing face vomitingface vomitingface vomiting,2020-11-16 22:10:14,,0.0,20.599999999999998,79.4,-84.38,Negative
I cannot complete transaction last page declaration page responding,2020-11-16 21:18:17,1.5.8,0.0,0.0,100.0,0.0,Neutral
Only time west the password do not exist,2020-11-16 16:59:39,1.5.8,0.0,0.0,100.0,0.0,Neutral
very bad help and support and the money that transfered from other bank after a day still not coming poor apps wasting time for this apps not recommended to use this ups,2020-11-16 14:11:33,1.5.8,19.900000000000002,19.6,60.5,3.8,Positive
transfer charges are very high,2020-11-16 09:41:45,1.5.8,0.0,34.4,65.60000000000001,-27.32,Negative
Why i cannot update my stc pay account,2020-11-15 20:27:32,1.5.4,0.0,18.9,81.10000000000001,-10.27,Negative
It is is very good for transferring good rate also,2020-11-15 20:20:45,1.5.8,44.4,0.0,55.60000000000001,74.96000000000001,Positive
My stcpay account not working too many call customer care but no response your account is not valid this transaction the performance always show massage iam call to many times customer service but no use bad experience,2020-11-15 10:26:44,1.5.8,4.6,22.8,72.6,-85.0,Negative
Best service for money transfer,2020-11-15 10:21:32,1.5.8,51.2,0.0,48.8,63.690000000000005,Positive
Alhamdulillah Good application,2020-11-15 10:18:49,1.5.6,59.199999999999996,0.0,40.8,44.04,Positive
Very convenient FinTech app The app reliability and maturity is improving quickly Many vendors support it already,2020-11-15 10:17:45,1.5.8,26.8,0.0,73.2,67.05,Positive
