content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
The app crashes giving a message that says unfortunately my STC has stopped the old version worked well this one is not,2019-12-25 23:00:13,4.0.0,17.4,16.7,65.9,5.16,Positive
Why I cannot open this account,2019-12-25 22:12:09,4.0.0,0.0,0.0,100.0,0.0,Neutral
New app just does not work the older version was so much better New app is more interested in displaying adds instead of what you actually need to see such as your balance and subscription details Also it is now impossible to top your balance up via the app due to constant unable to complete this transaction error messages no matter what type of payment you try to use,2019-12-25 22:10:22,4.0.0,11.799999999999999,6.4,81.8,48.9,Positive
App not working after the new update Old version was way better New version is crashing The new design looks cheapish and old,2019-12-25 22:00:28,4.0.0,11.600000000000001,0.0,88.4,44.04,Positive
Very poor appnot working properly,2019-12-25 21:54:55,4.0.0,0.0,45.9,54.1,-52.559999999999995,Negative
Apps not opening,2019-12-25 21:50:44,4.0.0,0.0,0.0,100.0,0.0,Neutral
But one time open then not open why do not open again,2019-12-25 21:36:46,,0.0,0.0,100.0,0.0,Neutral
Facing issue to get the detail,2019-12-25 21:33:32,4.0.0,0.0,0.0,100.0,0.0,Neutral
After updating to newest version cannot open the app,2019-12-25 21:22:31,4.0.0,0.0,0.0,100.0,0.0,Neutral
Very very Bad,2019-12-25 20:56:04,4.0.0,0.0,67.10000000000001,32.9,-62.13999999999999,Negative
Very very very bad update  I can not even see the stores location  And when i called customer services asking about how i can know wether a certain device availabe in which store they simply send me sms saying you can find it by mystc app  It is a really trash,2019-12-25 20:52:19,4.0.0,4.2,8.6,87.2,-49.980000000000004,Negative
The new Stc AAP is not opening at all its just showing the stc logo at the startup,2019-12-25 20:45:01,4.0.0,0.0,0.0,100.0,0.0,Neutral
New mystc app is disgustingthe old one was beautiful and was user friendly The new one is pathetic and not at all user friendlyenraged face,2019-12-25 20:29:06,4.0.0,21.6,11.3,67.10000000000001,52.669999999999995,Positive
No warking,2019-12-25 19:54:40,4.0.0,0.0,68.8,31.2,-29.599999999999998,Negative
New version very bad not opening app,2019-12-25 17:46:58,4.0.0,0.0,38.7,61.3,-58.489999999999995,Negative
Return old version please The old app used to have one page with all required information compacted nicely and well done However i do not belive the new version was tested prior to release Buggy and cannot pass loading screen after first launch Requires a lot of scrolling to get to the information hyperlink required,2019-12-25 15:07:18,4.0.0,12.7,0.0,87.3,74.3,Positive
Latest up date is so bad please go back to the previous one,2019-12-25 14:30:12,4.0.0,14.299999999999999,24.9,60.9,-44.28,Negative
The app opened only once if I am trying open second time I cannot I feel very difficult to navigate,2019-12-25 12:49:17,4.0.0,12.7,0.0,87.3,32.41,Positive
Unfortunately the new app man facepalming It is not working on android devices,2019-12-25 12:15:10,4.0.0,0.0,16.7,83.3,-34.0,Negative
New update very bed not to good feelunamused face,2019-12-25 11:54:31,4.0.0,0.0,23.1,76.9,-34.12,Negative
Always problems,2019-12-25 11:44:30,4.0.0,0.0,73.0,27.0,-40.19,Negative
The update is good but we cannot see the remaining days we have in our data usage,2019-12-25 11:36:13,4.0.0,10.9,0.0,89.1,23.82,Positive
Trying to open several times but app is not working,2019-12-25 11:27:10,4.0.0,0.0,0.0,100.0,0.0,Neutral
Horrible update  They do not tell you the time your package gets over and secondly I cannot access the app  Every time I have to open it I have to go to settings and clear data and cache for this app to open it,2019-12-25 11:22:04,4.0.0,5.800000000000001,7.8,86.5,-22.63,Negative
,2019-12-25 10:59:28,4.0.0,0.0,0.0,0.0,0.0,Neutral
,2019-12-25 10:56:52,,0.0,0.0,0.0,0.0,Neutral
Not connected at all,2019-12-25 10:54:11,4.0.0,0.0,0.0,100.0,0.0,Neutral
Good work stc ilove it,2019-12-25 10:52:51,3.17.2,42.0,0.0,57.99999999999999,44.04,Positive
Not working anymore properly always hang and unable to check data usage access page and lot of problem having wid this new update access of fingers print not available and many more things change very bad update hope stc look in this matter soon and solve it quickly,2019-12-25 10:42:00,,11.0,11.700000000000001,77.4,-34.089999999999996,Negative
,2019-12-25 10:18:22,4.0.0,0.0,0.0,0.0,0.0,Neutral
face with rolling eyesface with rolling eyesface with rolling eyesface with rolling eyesface with rolling eyesface with rolling eyes,2019-12-25 10:14:59,4.0.0,0.0,0.0,100.0,0.0,Neutral
A huge mess so far Login fails almost all the time Does not keep you logged in Tries to force you to login on Internet sim if connected to WiFi Design also a disgrace to the world of design,2019-12-25 09:55:00,4.0.0,5.2,19.900000000000002,74.9,-75.53,Negative
,2019-12-25 09:44:07,,0.0,0.0,0.0,0.0,Neutral
App does not even load after the update Please fix otherwise I will uninstall,2019-12-25 09:41:08,4.0.0,16.1,0.0,83.89999999999999,31.819999999999997,Positive
This aap is not workingunable to perform any activitykindly do the needful,2019-12-25 09:39:09,,0.0,0.0,100.0,0.0,Neutral
,2019-12-25 09:28:52,4.0.0,0.0,0.0,0.0,0.0,Neutral
The app is not loading i have to uninstall and reinstall everytime to open the app,2019-12-25 08:56:56,3.8.0,0.0,0.0,100.0,0.0,Neutral
It is not working Take care,2019-12-25 08:46:14,4.0.0,0.0,34.5,65.5,-38.75,Negative
The old version was better than new one,2019-12-25 08:38:10,4.0.0,29.299999999999997,0.0,70.7,44.04,Positive
App does not even load after the update Highly disappointing,2019-12-25 08:37:03,4.0.0,0.0,28.000000000000004,72.0,-54.13,Negative
,2019-12-25 08:30:05,4.0.0,0.0,0.0,0.0,0.0,Neutral
The app screen is not going in to application details its struck in the main page,2019-12-25 08:13:13,4.0.0,0.0,11.799999999999999,88.2,-25.0,Negative
Very slow to open Before the app is awesome new not good,2019-12-25 08:07:06,4.0.0,24.8,14.6,60.6,40.07,Positive
What happened to the new update I cannot even open the app and screen freezes everytime o tri opening it please fix the issue,2019-12-25 07:56:25,4.0.0,9.8,4.7,85.5,29.599999999999998,Positive
Not open ye,2019-12-25 07:25:44,3.18.0,0.0,0.0,100.0,0.0,Neutral
Better the old version than this disappointed face,2019-12-25 07:16:12,,23.200000000000003,28.9,47.9,-18.4,Negative
,2019-12-25 07:07:09,4.0.0,0.0,0.0,0.0,0.0,Neutral
The new update is not working  I try so many times but no way,2019-12-25 06:57:11,4.0.0,0.0,18.9,81.10000000000001,-42.15,Negative
Before the first app is OK But after uploading new app always lagged Never open anymore Please fix it as soon as possible,2019-12-25 06:44:59,4.0.0,7.199999999999999,19.3,73.5,-50.67,Negative
Not easy useless not working,2019-12-25 06:22:39,4.0.0,30.099999999999998,31.1,38.800000000000004,-1.91,Negative
Very very very bad new version I give number,2019-12-25 06:14:40,4.0.0,11.200000000000001,37.3,51.6,-61.68,Negative
Cannot see how many days left for my monthly postpaid bundle,2019-12-25 05:53:13,4.0.0,0.0,0.0,100.0,0.0,Neutral
It is not working with hawaei ynumber prime So bad update,2019-12-25 05:49:40,4.0.0,0.0,27.500000000000004,72.5,-58.489999999999995,Negative
nice its helpful,2019-12-25 05:45:19,3.17.2,84.8,0.0,15.2,68.08,Positive
,2019-12-25 05:40:23,4.0.0,0.0,0.0,0.0,0.0,Neutral
There is a bug after the update that prevents the app from launching It freezes at the logo screen,2019-12-25 05:34:45,4.0.0,7.1,6.0,87.0,5.16,Positive
The new version is not even openning in my Huawei Pnumber Pro When I open the app It just shows the front image of STC and nothing else,2019-12-25 05:13:48,4.0.0,0.0,0.0,100.0,0.0,Neutral
Always lagging,2019-12-25 04:59:20,4.0.0,0.0,67.7,32.300000000000004,-27.32,Negative
Bab very bad,2019-12-25 04:54:25,4.0.0,0.0,65.5,34.5,-58.489999999999995,Negative
Why i cannot open my new stc appsalso how many times i log in previews app of stc to get free number free load but still nothing at all,2019-12-25 04:39:29,4.0.0,18.5,0.0,81.5,53.459999999999994,Positive
I cannot access to my stc account,2019-12-25 04:14:16,4.0.0,0.0,0.0,100.0,0.0,Neutral
Hard to use Cannot see my bills,2019-12-25 04:14:09,4.0.0,0.0,18.9,81.10000000000001,-10.27,Negative
After the update the application did not open it was good before update,2019-12-25 03:46:04,4.0.0,19.5,0.0,80.5,44.04,Positive
It takes time to open after I updated,2019-12-25 03:32:41,4.0.0,0.0,0.0,100.0,0.0,Neutral
Cannot open alwaysi install number times,2019-12-25 03:01:57,4.0.0,20.599999999999998,0.0,79.4,7.720000000000001,Positive
It is not working since number days now i am not able to renew my Internet this update is useless and crash all the time,2019-12-25 02:19:02,4.0.0,0.0,24.2,75.8,-69.28999999999999,Negative
tnx for free offer stc,2019-12-25 02:13:28,4.0.0,64.3,0.0,35.699999999999996,65.97,Positive
Cannot work with latest android,2019-12-25 01:53:09,2.11.1,0.0,0.0,100.0,0.0,Neutral
It is not working at all Keep giving the message unfortunately mystc has stopped,2019-12-25 01:33:10,4.0.0,13.600000000000001,24.3,62.1,-22.63,Negative
Very nice change and greatsmiling face with hearteyessmiling face with hearteyes,2019-12-25 01:18:09,4.0.0,23.599999999999998,0.0,76.4,47.54,Positive
After newlook and upgrade not opening faster,2019-12-25 01:09:52,4.0.0,0.0,0.0,100.0,0.0,Neutral
Update is not good,2019-12-25 01:06:23,4.0.0,0.0,44.5,55.50000000000001,-34.12,Negative
App stopped working after my samsunf Snumber operating system was upgraded tp Android number Any suggestions,2019-12-25 00:09:57,4.0.0,7.6,11.0,81.39999999999999,-15.310000000000002,Negative
,2019-12-24 23:54:44,4.0.0,0.0,0.0,0.0,0.0,Neutral
Application is not opening only stc logo is appearing Please help,2019-12-24 23:46:33,4.0.0,35.699999999999996,0.0,64.3,61.24000000000001,Positive
It does not open at all,2019-12-24 23:25:49,4.0.0,0.0,0.0,100.0,0.0,Neutral
,2019-12-24 23:10:07,4.0.0,0.0,0.0,0.0,0.0,Neutral
It is friendly user and fast remittance,2019-12-24 22:38:27,3.18.0,34.8,0.0,65.2,49.39,Positive
STC,2019-12-24 22:26:00,4.0.0,0.0,0.0,100.0,0.0,Neutral
New app crashes and does not open I can see only for purple stc page for hours and days,2019-12-24 21:52:44,4.0.0,0.0,0.0,100.0,0.0,Neutral
The new update is not freindly at It is not opening even,2019-12-24 21:45:14,4.0.0,0.0,0.0,100.0,0.0,Neutral
,2019-12-24 21:42:58,4.0.0,0.0,0.0,0.0,0.0,Neutral
It is not working properly Too much hanging,2019-12-24 20:54:09,4.0.0,0.0,0.0,100.0,0.0,Neutral
Hey people Delete app from yur phone Download previous APK file Search mystc version numbernumberapk Just click on downloaded file and click install It will install previous version And still works I solved like this Thanks,2019-12-24 20:27:27,3.17.2,19.0,0.0,81.0,75.79,Positive
The updated version dosent open,2019-12-24 20:22:27,4.0.0,0.0,0.0,100.0,0.0,Neutral
loudly crying face,2019-12-24 19:42:26,4.0.0,0.0,60.8,39.2,-47.67,Negative
Very very bad app,2019-12-24 19:30:38,4.0.0,0.0,57.599999999999994,42.4,-62.13999999999999,Negative
Stupid app Will not let me sign in after the stupid update,2019-12-24 18:16:38,,0.0,40.5,59.5,-77.83,Negative
Bad is not working properly,2019-12-24 13:50:58,4.0.0,0.0,46.7,53.300000000000004,-54.230000000000004,Negative
Not satisfied,2019-12-24 13:49:46,4.0.0,0.0,70.0,30.0,-32.519999999999996,Negative
Not workin,2019-12-24 12:59:19,4.0.0,0.0,0.0,100.0,0.0,Neutral
cannot open,2019-12-24 12:57:28,4.0.0,0.0,0.0,100.0,0.0,Neutral
Crashed app,2019-12-24 12:43:03,4.0.0,0.0,0.0,100.0,0.0,Neutral
,2019-12-24 12:31:02,4.0.0,0.0,0.0,0.0,0.0,Neutral
Not warking  not open,2019-12-24 12:08:14,4.0.0,0.0,0.0,100.0,0.0,Neutral
Not work properly,2019-12-24 11:20:24,4.0.0,0.0,0.0,100.0,0.0,Neutral
Trash update outo exit,2019-12-24 11:03:24,4.0.0,0.0,0.0,100.0,0.0,Neutral
Worst update ever the app is not working at all I am stuck on the purple screen for more than number minutes just go back to the old one and change the logo if you feeling that is really important more than app services Did any of you developers tried the app,2019-12-24 10:32:23,4.0.0,9.0,10.7,80.30000000000001,-44.58,Negative
Not working at all,2019-12-24 09:50:57,4.0.0,0.0,0.0,100.0,0.0,Neutral
,2019-12-24 09:42:13,4.0.0,0.0,0.0,0.0,0.0,Neutral
Wish Stc all best,2019-12-24 09:34:39,,77.5,0.0,22.5,78.45,Positive
Not working very bad,2019-12-24 09:32:09,4.0.0,50.6,0.0,49.4,47.08,Positive
Trash update seems to have been designed by some cheaper hourly worker from a third world country No way to see when your package expires wasted number minutes to find Technician Visit as in previous version of app upon failure hit Help area of app which does not do anything after type of problem Who advised this poor update At least perform alpha and beta tests before making upgrade public,2019-12-24 09:22:27,4.0.0,4.9,18.5,76.5,-90.06,Negative
,2019-12-24 09:13:56,4.0.0,0.0,0.0,0.0,0.0,Neutral
Good before it was not working not its working fine,2019-12-24 08:48:31,4.0.0,23.200000000000003,12.7,64.0,32.0,Positive
,2019-12-24 08:43:51,4.0.0,0.0,0.0,0.0,0.0,Neutral
It does not work at all,2019-12-24 08:40:28,4.0.0,0.0,0.0,100.0,0.0,Neutral
,2019-12-24 08:34:27,4.0.0,0.0,0.0,0.0,0.0,Neutral
,2019-12-24 08:19:00,4.0.0,0.0,0.0,0.0,0.0,Neutral
Revert back to version numbernumber New update lack a lot of features,2019-12-24 08:13:28,3.18.0,0.0,18.7,81.3,-31.819999999999997,Negative
I cannot get it to work,2019-12-24 08:00:14,,0.0,0.0,100.0,0.0,Neutral
I do not rate apps so by me writing this it should say something The app only opens after download If you want to REopen the app You must delete it and redownload it Ridiculous Cannot recharge by debitcredit card or SAWA Card purchased at the market as this is unavailable at this time Unacceptable Ever since the garbage new look it has become more and more difficult to complete basic tasks needed to do business in the area PLEASE GO BACK TO THE OLD APP,2019-12-24 07:42:17,4.0.0,4.7,9.2,86.1,-63.970000000000006,Negative
,2019-12-24 07:41:40,4.0.0,0.0,0.0,0.0,0.0,Neutral
Only the look is good Otherwise previous version was better,2019-12-24 07:30:39,4.0.0,42.0,0.0,57.99999999999999,70.03,Positive
what is this worst update thumbs down,2019-12-24 07:25:08,4.0.0,0.0,44.800000000000004,55.2,-70.73,Negative
old version is better than New,2019-12-24 07:21:02,,36.7,0.0,63.3,44.04,Positive
The app keeps on crashing Tried to uninstall and installed again was able to open the app for a while then it crashed again They should do something about this,2019-12-24 07:15:04,,0.0,0.0,100.0,0.0,Neutral
Very good app thumbs upthumbs up OK hand,2019-12-24 06:15:22,4.0.0,65.10000000000001,0.0,34.9,85.28999999999999,Positive
It does not work after the latest update,2019-12-24 06:01:32,4.0.0,0.0,0.0,100.0,0.0,Neutral
Old one is good New one not opening,2019-12-24 05:45:31,4.0.0,29.299999999999997,0.0,70.7,44.04,Positive
Please update the app to many glitches,2019-12-24 05:35:00,4.0.0,27.700000000000003,0.0,72.3,31.819999999999997,Positive
this update is trash the app will not let me log in now and the old layout was way nicer and more userfriendly,2019-12-24 04:29:45,4.0.0,11.600000000000001,0.0,88.4,44.04,Positive
For an old version,2019-12-24 04:26:40,4.0.0,0.0,0.0,100.0,0.0,Neutral
